BCS_Solar,BCS_Eolica,BCA_Solar,BCA_Eolica,SIN_Solar,SIN_Eolica
{'electricity': 0.177},{'electricity': 0.145},{'electricity': 0.151},{'electricity': 0.006},{'electricity': 0.044},{'electricity': 0.113}
{'electricity': 0.349},{'electricity': 0.179},{'electricity': 0.324},{'electricity': 0.005},{'electricity': 0.089},{'electricity': 0.124}
{'electricity': 0.491},{'electricity': 0.219},{'electricity': 0.472},{'electricity': 0.015},{'electricity': 0.159},{'electricity': 0.122}
{'electricity': 0.59},{'electricity': 0.254},{'electricity': 0.58},{'electricity': 0.066},{'electricity': 0.253},{'electricity': 0.126}
{'electricity': 0.651},{'electricity': 0.284},{'electricity': 0.646},{'electricity': 0.128},{'electricity': 0.379},{'electricity': 0.127}
{'electricity': 0.665},{'electricity': 0.311},{'electricity': 0.671},{'electricity': 0.204},{'electricity': 0.454},{'electricity': 0.124}
{'electricity': 0.638},{'electricity': 0.364},{'electricity': 0.657},{'electricity': 0.289},{'electricity': 0.388},{'electricity': 0.126}
{'electricity': 0.556},{'electricity': 0.436},{'electricity': 0.602},{'electricity': 0.36},{'electricity': 0.362},{'electricity': 0.136}
{'electricity': 0.444},{'electricity': 0.513},{'electricity': 0.51},{'electricity': 0.397},{'electricity': 0.306},{'electricity': 0.131}
{'electricity': 0.297},{'electricity': 0.56},{'electricity': 0.38},{'electricity': 0.388},{'electricity': 0.224},{'electricity': 0.099}
{'electricity': 0.139},{'electricity': 0.555},{'electricity': 0.22},{'electricity': 0.339},{'electricity': 0.12},{'electricity': 0.082}
{'electricity': 0.019},{'electricity': 0.481},{'electricity': 0.066},{'electricity': 0.264},{'electricity': 0.022},{'electricity': 0.083}
{'electricity': 0.0},{'electricity': 0.352},{'electricity': 0.0},{'electricity': 0.178},{'electricity': 0.0},{'electricity': 0.102}
{'electricity': 0.0},{'electricity': 0.249},{'electricity': 0.0},{'electricity': 0.105},{'electricity': 0.0},{'electricity': 0.132}
{'electricity': 0.0},{'electricity': 0.21},{'electricity': 0.0},{'electricity': 0.068},{'electricity': 0.0},{'electricity': 0.165}
{'electricity': 0.0},{'electricity': 0.192},{'electricity': 0.0},{'electricity': 0.062},{'electricity': 0.0},{'electricity': 0.193}
{'electricity': 0.0},{'electricity': 0.179},{'electricity': 0.0},{'electricity': 0.082},{'electricity': 0.0},{'electricity': 0.201}
{'electricity': 0.0},{'electricity': 0.161},{'electricity': 0.0},{'electricity': 0.113},{'electricity': 0.0},{'electricity': 0.194}
{'electricity': 0.0},{'electricity': 0.146},{'electricity': 0.0},{'electricity': 0.14},{'electricity': 0.0},{'electricity': 0.179}
{'electricity': 0.0},{'electricity': 0.142},{'electricity': 0.0},{'electricity': 0.15},{'electricity': 0.0},{'electricity': 0.162}
{'electricity': 0.0},{'electricity': 0.141},{'electricity': 0.0},{'electricity': 0.141},{'electricity': 0.0},{'electricity': 0.157}
{'electricity': 0.0},{'electricity': 0.142},{'electricity': 0.0},{'electricity': 0.125},{'electricity': 0.0},{'electricity': 0.161}
{'electricity': 0.0},{'electricity': 0.139},{'electricity': 0.0},{'electricity': 0.106},{'electricity': 0.0},{'electricity': 0.167}
{'electricity': 0.04},{'electricity': 0.138},{'electricity': 0.027},{'electricity': 0.075},{'electricity': 0.048},{'electricity': 0.126}
{'electricity': 0.161},{'electricity': 0.133},{'electricity': 0.155},{'electricity': 0.034},{'electricity': 0.186},{'electricity': 0.132}
{'electricity': 0.304},{'electricity': 0.112},{'electricity': 0.341},{'electricity': 0.041},{'electricity': 0.344},{'electricity': 0.157}
{'electricity': 0.445},{'electricity': 0.1},{'electricity': 0.497},{'electricity': 0.062},{'electricity': 0.476},{'electricity': 0.172}
{'electricity': 0.541},{'electricity': 0.084},{'electricity': 0.607},{'electricity': 0.117},{'electricity': 0.573},{'electricity': 0.191}
{'electricity': 0.599},{'electricity': 0.082},{'electricity': 0.675},{'electricity': 0.185},{'electricity': 0.638},{'electricity': 0.208}
{'electricity': 0.603},{'electricity': 0.099},{'electricity': 0.699},{'electricity': 0.245},{'electricity': 0.658},{'electricity': 0.245}
{'electricity': 0.578},{'electricity': 0.158},{'electricity': 0.682},{'electricity': 0.281},{'electricity': 0.632},{'electricity': 0.311}
{'electricity': 0.51},{'electricity': 0.255},{'electricity': 0.624},{'electricity': 0.294},{'electricity': 0.559},{'electricity': 0.352}
{'electricity': 0.395},{'electricity': 0.352},{'electricity': 0.527},{'electricity': 0.29},{'electricity': 0.443},{'electricity': 0.345}
{'electricity': 0.253},{'electricity': 0.444},{'electricity': 0.39},{'electricity': 0.272},{'electricity': 0.303},{'electricity': 0.346}
{'electricity': 0.109},{'electricity': 0.526},{'electricity': 0.223},{'electricity': 0.245},{'electricity': 0.154},{'electricity': 0.425}
{'electricity': 0.011},{'electricity': 0.589},{'electricity': 0.067},{'electricity': 0.218},{'electricity': 0.029},{'electricity': 0.511}
{'electricity': 0.0},{'electricity': 0.537},{'electricity': 0.0},{'electricity': 0.176},{'electricity': 0.0},{'electricity': 0.574}
{'electricity': 0.0},{'electricity': 0.381},{'electricity': 0.0},{'electricity': 0.112},{'electricity': 0.0},{'electricity': 0.622}
{'electricity': 0.0},{'electricity': 0.201},{'electricity': 0.0},{'electricity': 0.069},{'electricity': 0.0},{'electricity': 0.66}
{'electricity': 0.0},{'electricity': 0.117},{'electricity': 0.0},{'electricity': 0.064},{'electricity': 0.0},{'electricity': 0.7}
{'electricity': 0.0},{'electricity': 0.079},{'electricity': 0.0},{'electricity': 0.074},{'electricity': 0.0},{'electricity': 0.718}
{'electricity': 0.0},{'electricity': 0.076},{'electricity': 0.0},{'electricity': 0.081},{'electricity': 0.0},{'electricity': 0.713}
{'electricity': 0.0},{'electricity': 0.089},{'electricity': 0.0},{'electricity': 0.079},{'electricity': 0.0},{'electricity': 0.72}
{'electricity': 0.0},{'electricity': 0.101},{'electricity': 0.0},{'electricity': 0.069},{'electricity': 0.0},{'electricity': 0.706}
{'electricity': 0.0},{'electricity': 0.105},{'electricity': 0.0},{'electricity': 0.059},{'electricity': 0.0},{'electricity': 0.676}
{'electricity': 0.0},{'electricity': 0.113},{'electricity': 0.0},{'electricity': 0.048},{'electricity': 0.0},{'electricity': 0.644}
{'electricity': 0.0},{'electricity': 0.137},{'electricity': 0.0},{'electricity': 0.039},{'electricity': 0.0},{'electricity': 0.61}
{'electricity': 0.041},{'electricity': 0.167},{'electricity': 0.027},{'electricity': 0.027},{'electricity': 0.038},{'electricity': 0.525}
{'electricity': 0.183},{'electricity': 0.21},{'electricity': 0.154},{'electricity': 0.01},{'electricity': 0.15},{'electricity': 0.52}
{'electricity': 0.353},{'electricity': 0.245},{'electricity': 0.312},{'electricity': 0.008},{'electricity': 0.249},{'electricity': 0.571}
{'electricity': 0.495},{'electricity': 0.263},{'electricity': 0.45},{'electricity': 0.014},{'electricity': 0.319},{'electricity': 0.549}
{'electricity': 0.595},{'electricity': 0.279},{'electricity': 0.569},{'electricity': 0.072},{'electricity': 0.39},{'electricity': 0.459}
{'electricity': 0.655},{'electricity': 0.281},{'electricity': 0.636},{'electricity': 0.131},{'electricity': 0.473},{'electricity': 0.347}
{'electricity': 0.668},{'electricity': 0.253},{'electricity': 0.679},{'electricity': 0.177},{'electricity': 0.434},{'electricity': 0.238}
{'electricity': 0.64},{'electricity': 0.245},{'electricity': 0.667},{'electricity': 0.212},{'electricity': 0.402},{'electricity': 0.147}
{'electricity': 0.561},{'electricity': 0.266},{'electricity': 0.611},{'electricity': 0.228},{'electricity': 0.353},{'electricity': 0.091}
{'electricity': 0.444},{'electricity': 0.302},{'electricity': 0.517},{'electricity': 0.218},{'electricity': 0.345},{'electricity': 0.061}
{'electricity': 0.299},{'electricity': 0.328},{'electricity': 0.385},{'electricity': 0.192},{'electricity': 0.262},{'electricity': 0.051}
{'electricity': 0.139},{'electricity': 0.365},{'electricity': 0.223},{'electricity': 0.16},{'electricity': 0.144},{'electricity': 0.064}
{'electricity': 0.018},{'electricity': 0.444},{'electricity': 0.066},{'electricity': 0.133},{'electricity': 0.027},{'electricity': 0.081}
{'electricity': 0.0},{'electricity': 0.47},{'electricity': 0.0},{'electricity': 0.124},{'electricity': 0.0},{'electricity': 0.095}
{'electricity': 0.0},{'electricity': 0.401},{'electricity': 0.0},{'electricity': 0.1},{'electricity': 0.0},{'electricity': 0.114}
{'electricity': 0.0},{'electricity': 0.32},{'electricity': 0.0},{'electricity': 0.065},{'electricity': 0.0},{'electricity': 0.142}
{'electricity': 0.0},{'electricity': 0.264},{'electricity': 0.0},{'electricity': 0.049},{'electricity': 0.0},{'electricity': 0.166}
{'electricity': 0.0},{'electricity': 0.236},{'electricity': 0.0},{'electricity': 0.054},{'electricity': 0.0},{'electricity': 0.249}
{'electricity': 0.0},{'electricity': 0.218},{'electricity': 0.0},{'electricity': 0.064},{'electricity': 0.0},{'electricity': 0.233}
{'electricity': 0.0},{'electricity': 0.195},{'electricity': 0.0},{'electricity': 0.063},{'electricity': 0.0},{'electricity': 0.235}
{'electricity': 0.0},{'electricity': 0.178},{'electricity': 0.0},{'electricity': 0.05},{'electricity': 0.0},{'electricity': 0.201}
{'electricity': 0.0},{'electricity': 0.161},{'electricity': 0.0},{'electricity': 0.036},{'electricity': 0.0},{'electricity': 0.182}
{'electricity': 0.0},{'electricity': 0.142},{'electricity': 0.0},{'electricity': 0.026},{'electricity': 0.0},{'electricity': 0.147}
{'electricity': 0.0},{'electricity': 0.132},{'electricity': 0.0},{'electricity': 0.02},{'electricity': 0.0},{'electricity': 0.122}
{'electricity': 0.04},{'electricity': 0.136},{'electricity': 0.028},{'electricity': 0.012},{'electricity': 0.047},{'electricity': 0.097}
{'electricity': 0.171},{'electricity': 0.156},{'electricity': 0.154},{'electricity': 0.003},{'electricity': 0.184},{'electricity': 0.12}
{'electricity': 0.329},{'electricity': 0.17},{'electricity': 0.332},{'electricity': 0.002},{'electricity': 0.356},{'electricity': 0.167}
{'electricity': 0.466},{'electricity': 0.144},{'electricity': 0.482},{'electricity': 0.006},{'electricity': 0.499},{'electricity': 0.217}
{'electricity': 0.562},{'electricity': 0.099},{'electricity': 0.593},{'electricity': 0.015},{'electricity': 0.59},{'electricity': 0.264}
{'electricity': 0.619},{'electricity': 0.054},{'electricity': 0.666},{'electricity': 0.035},{'electricity': 0.622},{'electricity': 0.308}
{'electricity': 0.634},{'electricity': 0.017},{'electricity': 0.684},{'electricity': 0.067},{'electricity': 0.589},{'electricity': 0.343}
{'electricity': 0.609},{'electricity': 0.025},{'electricity': 0.619},{'electricity': 0.093},{'electricity': 0.531},{'electricity': 0.343}
{'electricity': 0.552},{'electricity': 0.079},{'electricity': 0.529},{'electricity': 0.101},{'electricity': 0.469},{'electricity': 0.297}
{'electricity': 0.451},{'electricity': 0.22},{'electricity': 0.479},{'electricity': 0.101},{'electricity': 0.4},{'electricity': 0.254}
{'electricity': 0.308},{'electricity': 0.313},{'electricity': 0.366},{'electricity': 0.093},{'electricity': 0.309},{'electricity': 0.289}
{'electricity': 0.14},{'electricity': 0.379},{'electricity': 0.214},{'electricity': 0.084},{'electricity': 0.164},{'electricity': 0.381}
{'electricity': 0.017},{'electricity': 0.462},{'electricity': 0.069},{'electricity': 0.084},{'electricity': 0.03},{'electricity': 0.479}
{'electricity': 0.0},{'electricity': 0.464},{'electricity': 0.0},{'electricity': 0.114},{'electricity': 0.0},{'electricity': 0.429}
{'electricity': 0.0},{'electricity': 0.379},{'electricity': 0.0},{'electricity': 0.066},{'electricity': 0.0},{'electricity': 0.488}
{'electricity': 0.0},{'electricity': 0.31},{'electricity': 0.0},{'electricity': 0.033},{'electricity': 0.0},{'electricity': 0.51}
{'electricity': 0.0},{'electricity': 0.256},{'electricity': 0.0},{'electricity': 0.024},{'electricity': 0.0},{'electricity': 0.404}
{'electricity': 0.0},{'electricity': 0.214},{'electricity': 0.0},{'electricity': 0.021},{'electricity': 0.0},{'electricity': 0.339}
{'electricity': 0.0},{'electricity': 0.168},{'electricity': 0.0},{'electricity': 0.026},{'electricity': 0.0},{'electricity': 0.276}
{'electricity': 0.0},{'electricity': 0.133},{'electricity': 0.0},{'electricity': 0.034},{'electricity': 0.0},{'electricity': 0.213}
{'electricity': 0.0},{'electricity': 0.117},{'electricity': 0.0},{'electricity': 0.027},{'electricity': 0.0},{'electricity': 0.204}
{'electricity': 0.0},{'electricity': 0.12},{'electricity': 0.0},{'electricity': 0.013},{'electricity': 0.0},{'electricity': 0.199}
{'electricity': 0.0},{'electricity': 0.133},{'electricity': 0.0},{'electricity': 0.004},{'electricity': 0.0},{'electricity': 0.217}
{'electricity': 0.0},{'electricity': 0.14},{'electricity': 0.0},{'electricity': 0.0},{'electricity': 0.0},{'electricity': 0.222}
{'electricity': 0.038},{'electricity': 0.124},{'electricity': 0.025},{'electricity': 0.0},{'electricity': 0.046},{'electricity': 0.215}
{'electricity': 0.184},{'electricity': 0.105},{'electricity': 0.144},{'electricity': 0.0},{'electricity': 0.194},{'electricity': 0.338}
{'electricity': 0.358},{'electricity': 0.081},{'electricity': 0.275},{'electricity': 0.0},{'electricity': 0.359},{'electricity': 0.411}
{'electricity': 0.5},{'electricity': 0.039},{'electricity': 0.361},{'electricity': 0.0},{'electricity': 0.488},{'electricity': 0.464}
{'electricity': 0.601},{'electricity': 0.008},{'electricity': 0.469},{'electricity': 0.0},{'electricity': 0.578},{'electricity': 0.519}
{'electricity': 0.657},{'electricity': 0.002},{'electricity': 0.573},{'electricity': 0.001},{'electricity': 0.611},{'electricity': 0.553}
{'electricity': 0.666},{'electricity': 0.0},{'electricity': 0.62},{'electricity': 0.002},{'electricity': 0.608},{'electricity': 0.586}
{'electricity': 0.636},{'electricity': 0.0},{'electricity': 0.596},{'electricity': 0.006},{'electricity': 0.539},{'electricity': 0.61}
{'electricity': 0.565},{'electricity': 0.001},{'electricity': 0.526},{'electricity': 0.008},{'electricity': 0.418},{'electricity': 0.602}
{'electricity': 0.448},{'electricity': 0.005},{'electricity': 0.449},{'electricity': 0.02},{'electricity': 0.309},{'electricity': 0.557}
{'electricity': 0.297},{'electricity': 0.014},{'electricity': 0.327},{'electricity': 0.027},{'electricity': 0.178},{'electricity': 0.566}
{'electricity': 0.136},{'electricity': 0.204},{'electricity': 0.194},{'electricity': 0.03},{'electricity': 0.089},{'electricity': 0.64}
{'electricity': 0.016},{'electricity': 0.314},{'electricity': 0.066},{'electricity': 0.045},{'electricity': 0.015},{'electricity': 0.697}
{'electricity': 0.0},{'electricity': 0.314},{'electricity': 0.0},{'electricity': 0.077},{'electricity': 0.0},{'electricity': 0.705}
{'electricity': 0.0},{'electricity': 0.177},{'electricity': 0.0},{'electricity': 0.037},{'electricity': 0.0},{'electricity': 0.718}
{'electricity': 0.0},{'electricity': 0.073},{'electricity': 0.0},{'electricity': 0.015},{'electricity': 0.0},{'electricity': 0.715}
{'electricity': 0.0},{'electricity': 0.035},{'electricity': 0.0},{'electricity': 0.017},{'electricity': 0.0},{'electricity': 0.775}
{'electricity': 0.0},{'electricity': 0.035},{'electricity': 0.0},{'electricity': 0.015},{'electricity': 0.0},{'electricity': 0.746}
{'electricity': 0.0},{'electricity': 0.051},{'electricity': 0.0},{'electricity': 0.015},{'electricity': 0.0},{'electricity': 0.595}
{'electricity': 0.0},{'electricity': 0.065},{'electricity': 0.0},{'electricity': 0.015},{'electricity': 0.0},{'electricity': 0.547}
{'electricity': 0.0},{'electricity': 0.053},{'electricity': 0.0},{'electricity': 0.015},{'electricity': 0.0},{'electricity': 0.525}
{'electricity': 0.0},{'electricity': 0.012},{'electricity': 0.0},{'electricity': 0.012},{'electricity': 0.0},{'electricity': 0.514}
{'electricity': 0.0},{'electricity': 0.0},{'electricity': 0.0},{'electricity': 0.006},{'electricity': 0.0},{'electricity': 0.516}
{'electricity': 0.0},{'electricity': 0.0},{'electricity': 0.0},{'electricity': 0.004},{'electricity': 0.0},{'electricity': 0.523}
{'electricity': 0.038},{'electricity': 0.0},{'electricity': 0.018},{'electricity': 0.002},{'electricity': 0.048},{'electricity': 0.493}
{'electricity': 0.177},{'electricity': 0.0},{'electricity': 0.131},{'electricity': 0.001},{'electricity': 0.168},{'electricity': 0.586}
{'electricity': 0.349},{'electricity': 0.0},{'electricity': 0.306},{'electricity': 0.002},{'electricity': 0.262},{'electricity': 0.712}
{'electricity': 0.494},{'electricity': 0.0},{'electricity': 0.424},{'electricity': 0.008},{'electricity': 0.312},{'electricity': 0.786}
{'electricity': 0.596},{'electricity': 0.0},{'electricity': 0.528},{'electricity': 0.012},{'electricity': 0.352},{'electricity': 0.834}
{'electricity': 0.65},{'electricity': 0.0},{'electricity': 0.614},{'electricity': 0.017},{'electricity': 0.406},{'electricity': 0.871}
{'electricity': 0.663},{'electricity': 0.0},{'electricity': 0.664},{'electricity': 0.017},{'electricity': 0.43},{'electricity': 0.898}
{'electricity': 0.632},{'electricity': 0.0},{'electricity': 0.656},{'electricity': 0.014},{'electricity': 0.403},{'electricity': 0.913}
